Cluster ID,confidence_score,Start,End,Lobbyist,Client,Industry,ClientAddress,canonical_ClientAddress,canonical_End,canonical_Start,canonical_Industry,canonical_Lobbyist,canonical_Client
12,0.901330113411,2015-04-01,2016-03-31,Allen Thrower,"PPF AMLI Covered Bridge Drive, LLC",Zoning,"5057 Keller Springs Road, Suite 250
Addision, Texas 75001
(32.968573, -96.823822)","b'5057 keller springs road, suite 250 addision, texas 75001 (32.968558, -96.823375)'",b'2016-03-31',b'2015-04-01',b'zoning',b'allen thrower',"b'ppf amli covered bridge drive, llc'"
992,0.912213,2015-10-23,2016-10-22,"Derlis ""Trey Salinas III",Balfour Beatty Construction,Construction Firm,"1250 S. Capital Of Texas Highway Bldg.1 Ste.250
Austin, Texas 78746
(30.278805, -97.820661)","b'1250 s. capital of texas highway bldg.1 ste.250 austin, texas 78746 (30.279695, -97.821334)'",b'2016-10-22',b'2015-10-23',b'construction firm',"b'derlis ""trey salinas iii'",b'balfour beatty construction'
127,0.914381538999,2013-01-03,2014-01-03,Wm. Bray,"Dwyer Realty Companies, Inc.",Land Development,"9900 Highway 290, East
Manor, Texas 78653
(30.337576, -97.600497)","b'9900 highway 290, east manor, texas 78653 (30.337576, -97.600497)'",b'2014-01-03',b'2013-01-03',b'land development',b'wm. bray',"b'dwyer realty companies, inc.'"
108,0.93687128707,2016-01-07,2017-01-06,Lynn Carley,Radisson Hotel ,Hotel,"111 East Cesar Chavez at Congress
Austin, Texas 78701
","b'111 east cesar chavez at congress austin, texas 78701'",b'2016-01-06',b'2015-01-06',b'hotel',b'david armbrust',b'radisson hotel'
387,0.937032103539,2011-08-17,2012-08-16,Travis Phillips,Northwest Austin Civic Association,Neighborhood Association,"P.O. Box 26654
Austin, Texas 78755
","b'p.o. box 26654 austin, texas 78755'",b'2012-08-16',b'2011-08-17',b'neighborhood association',b'travis phillips',b'northwest austin civic association'
18,0.928833972324,2016-01-07,2017-01-06,Amanda Morrow,Flux Factory,Real Estate Investment/Development,"1370 Harrison Street
San Francisco, California 94103
(37.771878, -122.410896)","b'1370 harrison street san francisco, california 94103 (37.771878, -122.410896)'",b'2016-01-06',b'2015-01-06',b'real estate investment/development',b'lynn carley',b'flux factory'
849,0.913491904736,2013-01-03,2014-01-03,Nicholas Miller,"New TPG Four Points, LP, c/o Thomas Properties Group LLC",Property Owner,"515 South Flower Street, Eleventh Floor
Los Angeles, California 90071
(34.051329, -118.256309)","b'515 south flower street, eleventh floor los angeles, california 90071 (34.051587, -118.25606)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'new tpg four points, lp, c/o thomas properties group llc'"
533,0.899313107133,2015-04-25,2016-04-24,Jerry Harris,"Hudgins Apartment Development, Inc",Apartment Development,"722 N. Main Street
Ft. Worth, Texas 76164
(32.767525, -97.339899)","b'722 n. main street ft. worth, texas 76164 (32.767583, -97.339938)'",b'2016-04-24',b'2015-04-25',b'apartment development',b'jerry harris',"b'hudgins apartment development, inc'"
144,0.915091194212,2016-01-13,2017-01-12,Peter Cesaro,Kitchell Development Company,Real Estate Development,"703 Palomar Airport Road, Suite 320
Carlsbad, California 92011
(33.122113, -117.324109)","b'703 palomar airport road, suite 320 carlsbad, california 92011 (33.122106, -117.324034)'",b'2014-01-03',b'2013-01-03',b'real estate development',b'wm. bray',b'kitchell development company'
827,0.889883935452,2016-01-05,2017-01-04,Michael Whellan,St. David's Healthcare Center,Healthcare Provider,"98 San Jacinto, Suite 1800
Austin, Texas 78701
(30.262712, -97.742141)","b'98 san jacinto, suite 1800 austin, texas 78701 (30.262322349000442, -97.74231207299965)'",b'2014-01-03',b'2013-01-03',b'healthcare provider',b'michael whellan',"b""st. david's healthcare center"""
711,0.918961427429,2016-01-09,2017-01-08,Stephen Drenner ,Brandywine Realty Trust,Real Estate,"300 Arboretum Pl., Ste 300
Richmond, Virginia 23236
(37.492655, -77.56517)","b'300 arboretum pl., ste 300 richmond, virginia 23236 (37.49288, -77.56492)'",b'2016-10-14',b'2015-10-15',b'real estate',b'stephen rye',b'brandywine realty trust'
971,0.942312300205,2015-11-07,2016-11-06,Kelan Robinson,"Pegalo Properties, Inc.",Real Estate Development,"501 North IH-35
Austin, Texas 78702
(30.264954, -97.734399)","b'501 north ih-35 austin, texas 78702 (30.264954, -97.734399)'",b'2016-11-06',b'2015-11-07',b'real estate development',b'leah bojo',"b'pegalo properties, inc.'"
46,0.909504605191,2016-01-07,2017-01-06,Amanda Morrow,Amstar Group,Real Estate Investment/Development,"1050 17th Street, Suite 1200
Denver, Colorado 80265
(39.748604, -104.994201)","b'1050 17th street, suite 1200 denver, colorado 80265 (39.748463, -104.994001)'",b'2016-01-06',b'2014-01-07',b'real estate investment/development',b'lynn carley',b'amstar group'
211,0.907742142677,2015-12-24,2016-12-23,Richard Suttle,"Home Away, Inc",Vacation Rental Marketplace,"1011 W. 5th St
Austin, Texas 78703
(30.270602, -97.755371)","b'1011 w. 5th st austin, texas 78703 (30.270588, -97.755336)'",b'2016-12-23',b'2015-12-24',b'vacation rental marketplace',b'richard suttle',"b'home away, inc'"
911,0.891897618771,2014-08-20,2015-08-20,Jimmy Bennett Sr. ,East Side Tree House Erik Olson,Business Owner,"3300 Hemlock
Austin, Texas 78722
(30.287578, -97.715039)","b'3300 hemlock austin, texas 78722 (30.2875, -97.715088)'",b'2015-08-20',b'2014-08-20',b'business owner',b'jimmy bennett sr.',b'east side tree house erik olson'
907,0.861759986819,2016-01-13,2017-01-12,Peter Cesaro,"Highland Resources, Incorporated",Real Estate Development,"Southwest Tower Building, 211 East 7th Street, Suite 709
Austin, Texas 78701
","b'southwest tower building, 211 east 7th street, suite 709 austin, texas 78701'",b'2014-01-03',b'2013-01-03',b'real estate development',b'wm. bray',"b'highland resources, incorporated'"
406,0.913289,2015-07-21,2016-07-20,Pamela Madere,Speedy Cash,Lender,"3727 North Ridge Road
Wichita, Kansas 67205
(37.756323, -97.426351)","b'3727 north ridge road wichita, kansas 67205 (37.754126, -97.426303)'",b'2016-07-20',b'2015-07-21',b'lender',b'pamela madere',b'speedy cash'
575,0.90855678916,2015-12-24,2016-12-23,Richard Suttle,"Lambert, Liz",Private Property Owner/Real Estate Investment/Development,"1316 South Congress
Austin, Texas 78704
(30.25053, -97.749315)","b'1316 south congress austin, texas 78704 (30.250247, -97.749421)'",b'2016-01-06',b'2016-01-07',b'private property owner/real estate investment/development',b'lynn carley',"b'lambert, liz'"
516,0.920147674424,2016-01-07,2017-01-06,Amanda Morrow,"CRV Shoreline, L.P.",Real Estate Investment/Development,"301 Congress Avenue, Suite 500
Austin, Texas 78701
(30.265358, -97.743798)","b'301 congress avenue, suite 500 austin, texas 78701 (30.265358, -97.743798)'",b'2016-01-06',b'2014-01-07',b'real estate investment/development',b'lynn carley',"b'crv shoreline, l.p.'"
963,0.830204652415,2015-10-15,2016-10-14,Michele Haussmann         ,Wells Fargo,Real Estate,"609 Castle Ridge Rd. Ste 224
Austin, Texas 78746
(30.295024, -97.829833)","b'609 castle ridge rd. ste 224 austin, texas 78746 (30.295006, -97.829839)'",b'2016-01-12',b'2015-01-12',b'real estate',b'leah bojo',b'wells fargo'
922,0.90731716156,2014-08-20,2015-08-20,Jimmy Bennett Sr. ,Dupont Group Rick Dupont,Developer/Builder,"3508 Far West Blvd.
Austin, Texas 78731
(30.352938, -97.75207)","b'3508 far west blvd. austin, texas 78731 (30.352928, -97.752049)'",b'2015-08-20',b'2014-08-20',b'developer/builder',b'jimmy bennett sr.',b'dupont group rick dupont'
291,0.942312300205,2015-10-23,2016-10-22,"Derlis ""Trey Salinas III",AMD,High Tech,"5204 East Ben White Boulevard
Austin, Texas 78741
(30.214203, -97.724821)","b'5204 east ben white boulevard austin, texas 78741 (30.214203, -97.724821)'",b'2016-10-22',b'2015-10-23',b'high tech',"b'derlis ""trey salinas iii'",b'amd'
986,0.939640065034,2015-01-09,2016-01-09,Pete Winstead,"6D Ranch, Ltd.",Real Estate Investment Management,"DFI Resources, P.O. Box 163267
Austin, Texas 78716
","b'dfi resources, p.o. box 163267 austin, texas 78716'",b'2016-01-09',b'2015-01-09',b'real estate investment management',b'pete winstead',"b'6d ranch, ltd.'"
3,0.896455765987,2013-01-03,2014-01-03,Nicholas Miller,"Floresta Properties #2, LLC",Property Owner,"517 West 39th Street
Austin, Texas 78751
(30.303906, -97.736999)","b'517 west 39th street austin, texas 78751 (30.303873, -97.736929)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'floresta properties #1, llc'"
622,0.915129289545,2012-01-17,2013-01-16,David Herndon,"Twin Oaks Associates, LTD c/o Mr. Joe Jung",Property Owner,"400 East St. Elmo
Austin, Texas 78745
(30.215479, -97.762955)","b'400 east st. elmo austin, texas 78745'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'twin oaks associates, ltd c/o mr. joe jung'"
31,0.919645935297,2015-12-24,2016-12-23,Richard Suttle,HPI Real Estate & Services Investment,Real Estate Investment,"3600 N. Capital of Texas Hwy, Bldg. B, Suite 250
Austin, Texas 78746
(30.334901, -97.806653)","b'3600 n. capital of texas hwy, bldg. b, suite 250 austin, texas 78746 (30.334961, -97.806617)'",b'2016-01-06',b'2014-01-07',b'real estate investment',b'lynn carley',b'hpi real estate & services investment'
528,0.937743922075,2013-01-03,2014-01-03,Nicholas Miller,Farm Credit Bank of Texas,Property Owner,"P. O. Box 15919
Austin, Texas 78751
","b'p. o. box 15919 austin, texas 78751'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',b'farm credit bank of texas'
152,0.902274749109,2016-01-07,2017-01-06,Amanda Morrow,Tanglewood Forest Limited District c/o Pinnacle Texas Mgmt Services   ,Limited District,"7301 Ranch Road 620 North, Suite 155
Austin, Texas 78726
(30.40541, -97.853164)","b'7301 ranch road 620 north, suite 155 austin, texas 78726'",b'2016-01-06',b'2014-01-07',b'limited district',b'lynn carley',b'tanglewood forest limited district c/o pinnacle texas mgmt services'
81,0.925705337524,2016-01-07,2017-01-06,Lynn Carley,"Dorrance, Charles",Private Property Owner,"12434 FM 2244
Austin, Texas 78738
(30.305267, -97.934317)","b'12434 fm 2244 austin, texas 78738 (30.305267, -97.934317)'",b'2016-01-06',b'2016-01-07',b'private property owner',b'lynn carley',"b'dorrance, charles'"
784,0.942312300205,2015-04-25,2016-04-24,Jed Buie,Austin Convention & Visitors Bureau,Tourism,"301 Congress, Ste 200
Austin, Texas 78701
(30.265358, -97.743798)","b'301 congress, ste 200 austin, texas 78701 (30.265358, -97.743798)'",b'2016-04-24',b'2015-04-25',b'tourism',b'jed buie',b'austin convention & visitors bureau'
864,0.905139088631,2015-04-01,2016-03-31,Allen Thrower,"Horse Thief Hollow, Ltd.",Zonng,"4506 Erin Lane
Austin, Texas 78756
(30.319271, -97.748248)","b'4506 erin lane austin, texas 78756 (30.319271, -97.748248)'",b'2016-03-31',b'2015-04-01',b'zonng',b'allen thrower',"b'horse thief hollow, ltd.'"
659,0.887670278549,2014-08-20,2015-08-20,Evangelina Munoz,A T & T,"Network deployment, development, zoning and signage issues","816 Congress Avenue, Suite 1100
Austin, Texas 78701
(30.270433, -97.741932)","b'816 congress avenue, suite 1100 austin, texas 78701 (30.270433, -97.741932)'",b'2016-08-04',b'2013-08-06',"b'network deployment, development, zoning and signage issues'","b'derlis ""trey salinas iii'",b'a t & t'
132,0.902198021228,2015-12-24,2016-12-23,Richard Suttle,Majestic Realty,Real Estate Investment,"6836 Bee Caves Road, Suite 292
Austin, Texas 78746
(30.299559, -97.83804)","b'6836 bee caves road, suite 292 austin, texas 78746 (30.29967, -97.838149)'",b'2016-01-06',b'2015-01-06',b'real estate investment',b'lynn carley',b'majestic realty'
469,0.902015825113,2015-04-24,2016-04-23,Nikelle Meade,Bounce Marketing & Events,Event Company,"336 Congress Ave., Ste 512
Austin, Texas 78704
(30.257776, -97.746644)","b'336 congress ave., ste 512 austin, texas 78704 (30.258069, -97.746535)'",b'2016-04-23',b'2015-04-24',b'event company',b'nikelle meade',b'bounce marketing & events'
178,0.920737,2016-01-09,2017-01-08,Michele Lynch,The County Line,Real Estate,"3345 Bee Cave Rd, Ste 150
Austin, Texas 78746
(30.275591, -97.801884)","b'3345 bee cave rd, ste 150 austin, texas 78746 (30.275555, -97.801846)'",b'2017-01-08',b'2016-01-09',b'real estate',b'michele lynch',b'the county line'
775,0.927147781849,2015-06-13,2016-06-12,Mary Nabers,Kronos,Workforce Solutions,"297 Billerica Rd
Chelmsford, Pennsylvania 01824
(42.593709, -71.319503)","b'297 billerica rd chelmsford, pennsylvania 01824 (42.59371, -71.319505)'",b'2016-06-12',b'2015-06-13',b'workforce solutions',b'gay erwin',b'kronos'
818,0.891045085762,2013-01-03,2014-01-03,Wm. Bray,"SXSW, Incorporated",Music Industry,"P.O. Box 49066
Austin, Texas 78765
","b'p.o. box 49066 austin, texas 78765'",b'2014-01-03',b'2013-01-03',b'music industry',b'nicholas miller',"b'sxsw, incorporated'"
908,0.942312300205,2015-02-02,2016-02-02,R. Haywood,Wes Peoples Homes,Home Builder,"11130 Jollyville Road, Suite 302
Austin, Texas 78759
(30.408292, -97.747824)","b'11130 jollyville road, suite 302 austin, texas 78759 (30.408292, -97.747824)'",b'2017-01-12',b'2016-01-13',b'home builder',b'peter cesaro',b'wes peoples homes'
215,0.882274819272,2015-12-24,2016-12-23,Richard Suttle,The Charter School Fund,Public School,"855 Broad Street #300
Boise, Ohio 83702
(43.6138, -116.206611)","b'855 broad street #300 boise, ohio 83702 (43.613616, -116.206248)'",b'2016-01-06',b'2014-01-07',b'public school',b'lynn carley',b'the charter school fund'
9,0.91270835059,2016-01-07,2017-01-06,Lynn Carley,"Cullen, John",Real Estate Investment,"1703 West 5th Street, Suite 800
Austin, Texas 78703
(30.274969, -97.764981)","b'1703 west 5th street, suite 800 austin, texas 78703 (30.274918, -97.764916)'",b'2016-01-06',b'2014-01-07',b'real estate investment',b'lynn carley',"b'cullen, john'"
348,0.871900007129,2011-08-17,2012-08-16,Travis Phillips,Cathedral of Junk ,Property Owner,"4422 Lareina Drive
Austin, Texas 78704
(30.218601, -97.771357)","b'4422 lareina drive austin, texas 78704 (30.219617, -97.770874)'",b'2012-08-16',b'2011-08-17',b'property owner',b'travis phillips',b'cathedral of junk'
884,0.912780880928,2016-02-04,2017-02-03,Alice Myers,"Myers, B.J., DDS",Dentist,"8430 Spicewood Springs Road
Austin, Texas 78759
(30.424696, -97.78476)","b'8430 spicewood springs road austin, texas 78759 (30.42478, -97.784768)'",b'2016-02-13',b'2015-02-13',b'dentist',b'alice myers',"b'myers, b.j., dds'"
833,0.906896757668,2016-01-13,2017-01-12,Peter Cesaro,"International Bank of Commerce, Laredo, Texas",Property Owner,"816 Congress Avenue
Austin, Texas 78701
(30.270433, -97.741932)","b'816 congress avenue austin, texas 78701 (30.270483, -97.741914)'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'international bank of commerce, laredo, texas'"
414,0.942312300205,2015-11-07,2016-11-06,Kelan Robinson,"Austin Lakeside Hotel Owner, LLC",Real Estate Development,"30 West 26th Street, 12th Floor
New York, New York 10010
(40.744372, -73.990385)","b'30 west 26th street, 12th floor new york, new york 10010 (40.744372, -73.990385)'",b'2016-10-14',b'2015-10-15',b'real estate development',b'leah bojo',"b'austin lakeside hotel owner, llc'"
506,0.91133262217,2015-04-24,2016-04-23,Nikelle Meade,"LDG Norwood, L.P.",Property Owner,"502 E. Highland Mall Blvd., Suite 106B
Austin, Texas 78752
(30.32802, -97.710096)","b'502 e. highland mall blvd., suite 106b austin, texas 78752 (30.328112, -97.710149)'",b'2016-04-23',b'2015-06-27',b'property owner',b'nikelle meade',"b'ldg norwood, l.p.'"
994,0.924397403544,2016-01-07,2017-01-06,Amanda Morrow,"CP II Wild Basin, LP",Real Estate Investment/Development,"823 Congress Avenue, Suite 1150
Austin, Texas 78701
(30.270141, -97.742042)","b'823 congress avenue, suite 1150 austin, texas 78701 (30.270141, -97.742042)'",b'2016-01-06',b'2015-01-06',b'real estate investment/development',b'lynn carley',"b'cp ii wild basin, lp'"
907,0.818931298285,2016-01-13,2017-01-12,Rick Triplett,"HRI Development, Incorporated",Real Estate Development,"Southwest Tower Building, 211 East 7th Street, Suite 709
Austin, Texas 78701
","b'southwest tower building, 211 east 7th street, suite 709 austin, texas 78701'",b'2014-01-03',b'2013-01-03',b'real estate development',b'wm. bray',"b'highland resources, incorporated'"
78,0.938189700246,2016-01-07,2017-01-06,Amanda Morrow,Inland Group,Real Estate,"1620 N. Mamber Rd., Bldg B
Spokane, Washington 99203
(47.672352, -117.220831)","b'1620 n. mamber rd., bldg b spokane, washington 99203'",b'2016-01-06',b'2016-01-07',b'real estate',b'lynn carley',b'inland group'
413,0.889881536365,2010-06-24,2011-06-24,Alison Gardner,"Jones, Eddie",Real Property Owner,"4309 Palladio Drive
Austin, Texas 79731
(30.364096, -97.771341)","b'4309 palladio drive austin, texas 79731 (30.363852, -97.771145)'",b'2011-06-24',b'2010-06-24',b'real property owner',b'alison gardner',"b'jones, eddie'"
458,0.898277655244,2011-05-10,2012-05-09,Leonard Smith,Universal Health Services ,Health Care Facilities,"367 South Gulph Road
King of Prussia, Pennsylvania 19406
(40.079848, -75.369846)","b'367 south gulph road king of prussia, pennsylvania 19406 (40.079631, -75.369163)'",b'2012-05-09',b'2011-05-10',b'health care facilities',b'leonard smith',b'universal health services'
680,0.945992708206,2015-08-18,2016-08-17,Robert Kleeman,Hill Country Estates Homeowners Association,,"9401 Summer Sky Dr
Austin, Texas 78736
(30.253775, -97.905518)","b'9401 summer sky dr austin, texas 78736 (30.253775, -97.905518)'",b'2016-08-17',b'2015-08-18',b'',b'robert kleeman',b'hill country estates homeowners association'
816,0.672429957173,2016-01-13,2017-01-12,Peter Cesaro,Cornerstone Patriot Holdings LLC,Property Owner,"One Financial Plaza, Ste. 12700
Hartford, Connecticut 06103
","b'one financial plaza, suite 1700 hartford, connecticut 06103'",b'2017-01-12',b'2016-01-13',b'property owner',b'r. haywood',b'cpf river oaks austin llc'
6,0.942312300205,2016-01-07,2017-01-06,Lynn Carley,"Byrne, Dan",Real Estate Investment/Development,"98 San Jacinto Boulevard, Suite 2000
Austin, Texas 78701
(30.262712, -97.742141)","b'98 san jacinto boulevard, suite 2000 austin, texas 78701 (30.262712, -97.742141)'",b'2016-01-06',b'2016-01-07',b'real estate investment/development',b'lynn carley',"b'byrne, dan'"
399,0.924205844219,2015-04-24,2016-04-23,Nikelle Meade,Prevarian Hospital Partners ,Property Owner,"5949 Sherry Lane, Suite 835
Dallas, Texas 75225
(32.862324, -96.810102)","b'5949 sherry lane, suite 835 dallas, texas 75225 (32.862324, -96.810102)'",b'2016-06-26',b'2015-06-27',b'property owner',b'nikelle meade',b'prevarian hospital partners'
423,0.942312300205,2016-01-16,2017-01-15,Leah Bojo,"93 Red River Investors, Ltd.",Real Estate Development,"500 West 5th Street, Suite 700
Austin, Texas 78701
(30.26846, -97.747893)","b'500 west 5th street, suite 700 austin, texas 78701 (30.26846, -97.747893)'",b'2016-11-06',b'2015-11-07',b'real estate development',b'leah bojo',"b'93 red river investors, ltd.'"
677,0.923071144089,2015-08-20,2016-08-19,Kaitlyn Murphy,American Heart Association,Non-profit Public Health Organization,"10900-B Stonelake Blvd, Ste 320
Austin, Texas 78759
(30.400285, -97.735936)","b'10900-b stonelake blvd, ste 320 austin, texas 78759'",b'2013-03-23',b'2012-03-23',b'non-profit public health organization',b'terri broussard williams',b'american heart association'
17,0.922159957034,2015-12-24,2016-12-23,Richard Suttle,Riddell Family Limited Partnership,Real Estate Investment,"2028 East Ben White Blvd., Suite 508
Austin, Texas 78741
(30.216557, -97.743295)","b'2028 east ben white blvd., suite 508 austin, texas 78741 (30.216557, -97.743295)'",b'2016-01-06',b'2014-01-07',b'real estate investment',b'lynn carley',b'riddell family limited partnership'
424,0.913007544147,2014-01-09,2015-01-09,Katie King Ogden,"Post Paggi, Inc.",Real Estate Developement,"8205 Santa Monica Boulevard #298
Los Angeles, California 90046
(34.090747, -118.36769)","b'8205 santa monica boulevard #298 los angeles, california 90046 (34.09077820100049, -118.36780018199971)'",b'2015-01-09',b'2014-01-09',b'real estate developement',b'katie king ogden',"b'post paggi, inc.'"
417,0.914049161332,2016-01-07,2017-01-06,Amanda Morrow,W & G Partnership,Real Estate Development,"2700 Via Fortuna, Suite 140
Austin, Texas 78746
(30.252818, -97.800331)","b'2700 via fortuna, suite 140 austin, texas 78746'",b'2016-01-06',b'2014-01-07',b'real estate development',b'lynn carley',b'w & g partnership'
581,0.942312300205,2015-12-24,2016-12-23,Richard Suttle,HEB Grocery Stores,Real Estate Investment,"c/o HEB Real Estate, 646 South Main
San Antonio, Texas 78204
","b'c/o heb real estate, 646 south main san antonio, texas 78204'",b'2016-01-06',b'2015-12-24',b'real estate investment',b'lynn carley',b'heb grocery stores'
515,0.83181510071,2016-01-07,2017-01-06,Amanda Morrow,"Cypress Realty VI Limited Partnership, c/o Cypress Real Estate Advisors",Real Estate Development,"301 Congress Avenue, Suite 1100
Austin, Texas 78701
(30.265358, -97.743798)","b'301 congress avenue, suite 500 austin, texas 78701 (30.265358, -97.743798)'",b'2016-01-06',b'2015-01-06',b'real estate',b'lynn carley',"b'cypress realty vi limited partnership, c/o cypress real estate advisors'"
244,0.909636452794,2016-01-07,2017-01-06,Amanda Morrow,Trammell Crow Company,Real Estate Development,"100 Congress Avenue, Suite 225
Austin, Texas 78701
(30.263396, -97.744545)","b'100 congress avenue, suite 225 austin, texas 78701 (30.263622, -97.744452)'",b'2016-01-06',b'2015-01-06',b'real estate development',b'paul salda?a',b'trammell crow company'
977,0.917544441564,2016-01-16,2017-01-15,Leah Bojo,"405 Colorado Holdings, LP",Real Estate Development,"555 E. Lancaster Ave., Ste 100
Radnor, Pennsylvania 19087
(40.039541, -75.365668)","b'555 e. lancaster ave., ste 100 radnor, pennsylvania 19087 (40.039678, -75.366004)'",b'2016-11-06',b'2015-11-07',b'real estate development',b'leah bojo',"b'405 colorado holdings, lp'"
127,0.914381538999,2013-01-03,2014-01-03,Nicholas Miller,"Dwyer Realty Companies, Inc.",Land Development,"9900 Highway 290, East
Manor, Texas 78653
(30.337576, -97.600497)","b'9900 highway 290, east manor, texas 78653 (30.337576, -97.600497)'",b'2014-01-03',b'2013-01-03',b'land development',b'wm. bray',"b'dwyer realty companies, inc.'"
901,0.937819395747,2015-12-24,2016-12-23,Richard Suttle,Episcopal Theological Seminary of the Southwest,Religious Assembly/Education,"P. O. Box 2247
Austin, Texas 78768
","b'p. o. box 2247 austin, texas 78768'",b'2016-01-06',b'2014-01-07',b'religious assembly/education',b'lynn carley',b'episcopal theological seminary of the southwest'
660,,2015-06-13,2016-06-12,Mary Nabers,AT& T,Telecommunications,"712 East Huntland, Room 329
Austin, Texas 78752
(30.330286, -97.706594)",,,,,,
757,0.90997800231,2015-12-24,2016-12-23,Richard Suttle,"P&S Investments I, LLC",Real Estate Investment/ Development,"8208 Long Canyon
Austin, Texas 78730
(30.371556, -97.815159)","b'8208 long canyon austin, texas 78730'",b'2016-01-06',b'2014-01-07',b'real estate investment/ development',b'lynn carley',"b'p&s investments i, llc'"
345,0.92232542634,2015-12-24,2016-12-23,Richard Suttle,Taylor Morrison ,Developer,"11200 Lakeline Blvd., Suite 150A
Austin, Texas 78717
(30.480071, -97.797532)","b'11200 lakeline blvd., suite 150a austin, texas 78717 (30.480081, -97.797585)'",b'2016-01-06',b'2016-01-07',b'developer',b'richard suttle',b'taylor morrison'
885,0.919599,2015-09-12,2016-09-11,John Joseph,Austin Christian Fellowship ,Religious Organization,"6401 River Place Blvd.
Austin, Texas 78730
(30.389977, -97.848218)","b'6401 river place blvd. austin, texas 78730 (30.389904, -97.848234)'",b'2016-09-11',b'2015-09-12',b'religious organization',b'john joseph',b'austin christian fellowship'
133,0.93712406499,2015-12-24,2016-12-23,Richard Suttle,General Investment and Development Company,Real Estate Investment/Development,"125 High Street, 27th Floor
Boston, Massachusetts 01220
","b'125 high street, 27th floor boston, massachusetts 01220'",b'2016-01-06',b'2014-01-07',b'real estate investment/development',b'lynn carley',b'general investment and development company'
415,0.880301788449,2011-08-17,2012-08-16,Travis Phillips,The Brick Oven Restaurant ,Property Owner,"1608 West 35th Street
Austin, Texas 78703
(30.307405, -97.751017)","b'1608 west 35th street austin, texas 78703 (30.307368, -97.750962)'",b'2012-08-16',b'2011-08-17',b'property owner',b'travis phillips',b'the brick oven restaurant'
135,0.921068286354,2016-01-05,2017-01-04,Michael Whellan,Texas Disposal Systems Incorporated,Real Estate Investment/Development,"P.O. Box 17126
Austin, Texas 78760
","b'p.o. box 17126 austin, texas 78760'",b'2016-01-06',b'2015-01-06',b'waste disposal',b'michael whellan',b'texas disposal systems'
217,0.903125375509,2016-01-09,2017-01-08,Melody Clark,Lyft,Transportation,"2300 Harrison St
San Francisco, California 94110
(37.759642, -122.412564)","b'2300 harrison st san francisco, california 94110 (37.759642, -122.412564)'",b'2017-01-04',b'2016-01-05',b'transportation',b'jed buie',b'lyft'
748,0.92414175272,2015-04-24,2016-04-23,Nikelle Meade,CMST Development,Developer,"12007 Technology Blvd.
Austin, Texas 78727
(30.431356, -97.761289)","b'12007 technology blvd. austin, texas 78727 (30.431316, -97.761316)'",b'2016-06-26',b'2015-06-27',b'developer',b'alexandra jashinsky',b'cmst development'
518,0.942312300205,2016-01-07,2017-01-06,Amanda Morrow,"Schneider, James c/o J.R. Schneider Construction ",Private Property Owner,"P.O. Box 50325
Austin, Texas 78763
","b'p.o. box 50325 austin, texas 78763'",b'2016-01-06',b'2016-01-07',b'private property owner',b'lynn carley',"b'schneider, james c/o j.r. schneider construction'"
427,0.493317464987,2015-10-23,2016-10-22,"Derlis ""Trey Salinas III",Seton Healthcare,Healthcare Network,"1201 W. 38th St.
Austin, Texas 78705
(30.306168, -97.74525)","b'1345 philomena st., ste 410 austin, texas 78723 (30.302175, -97.707802)'",b'2013-07-05',b'2012-07-05',b'healthcare provider',"b'derlis ""trey salinas iii'",b'seton healthcare'
667,0.927827075124,2015-09-01,2016-08-31,Alice Glasco,D. R. Horton,Zoning,"10700 Pecan Park Blvd. 4th Floor
Austin, Texas 78750
(30.464281, -97.799703)","b'10700 pecan park blvd. 4th floor austin, texas 78750 (30.464289, -97.799665)'",b'2016-08-31',b'2015-09-01',b'zoning',b'alice glasco',b'd. r. horton'
190,0.895162388682,2012-10-22,2013-10-22,Donald Martin,Don Martin Public Affairs,Public Affairs,"901 Rio Grande, Suite 203
Austin, Texas 78701
(30.273056, -97.748356)","b'901 rio grande, suite 203 austin, texas 78701 (30.272744, -97.748457)'",b'2013-10-22',b'2012-10-22',b'public affairs',b'donald martin',b'don martin public affairs'
723,0.938231130441,2015-06-27,2016-06-26,Alexandra Jashinsky,V & S Enterprises,Commercial Real Property Management,"P. O. Box 6110
Austin, Texas 78761
","b'p. o. box 6110 austin, texas 78761'",b'2016-06-26',b'2015-06-27',b'commercial real property management',b'alison gardner',b'v & s enterprises'
744,0.922392618656,2015-06-27,2016-06-26,Alexandra Jashinsky,"Hoomanrad, Navid",Property Owner,"1712 Karen Avenue
Austin, Texas 78757
(30.338484, -97.733161)","b'1712 karen avenue austin, texas 78757 (30.338496, -97.733186)'",b'2016-06-26',b'2015-06-27',b'property owner',b'alexandra jashinsky',"b'hoomanrad, navid'"
