CLIENT_ID,REPORT_ID,REGISTRANT_ID,CLIENTENTITY_CD,CLIENT_TITLE,CLIENT_FIRST_NAME,CLIENT_MI,CLIENT_LAST_NAME,CLIENT_SUFFIX,CLIENT_ADR1,CLIENT_ADR2,CLIENT_CITY,CLIENT_STATE,CLIENT_ZIP,BUSINESS_DESC,COMP_CATEGORY,COMP_EXACT_AMOUNT,COMP_COMMENT,Row_ID
C0021,R20171122113731,RG0018,Entity,,,,"REDLEAF HIGHLAND, LLC",,4015 GUADALUPE ST.,,AUSTIN,TX,78751,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0021
C0022,R20171122113731,RG0018,Entity,,,,"SEAMLESS CAPITAL, L.P.",,4407 BEE CAVES RD,STE 421,AUSTIN,TX,78746,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0022
C0023,R20171122113731,RG0018,Entity,,,,STREAM REALTY,,515 CONGRESS AVE,STE 1300,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0023
C0024,R20171122113731,RG0018,Entity,,,,"MVA-916, LLC",,515 CONGRESS AVE,STE 1400,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0024
C0025,R20171122113731,RG0018,Entity,,,,"DAVIS WAYNE FS, LLC",,3821 JUNIPER TRACE,STE 207,AUSTIN,TX,78738,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0025
C0026,R20171122113731,RG0018,Entity,,,,WHITE LODGING SERVICES CORPORATION,,701 E. 83RD AVE,STE 17,MERRILLVILLE,IN,46410,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0026
C0027,R20171122113731,RG0018,Entity,,,,BARSHOP & OLES COMPANY,,801 CONGRESS AVE,STE 300,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0027
C0028,R20171122113731,RG0018,Entity,,,,"SPEEDY STOP FOOD STORES, LTD",,P.O. BOX 1876,,VICTORIA,TX,77902,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0028
C0029,R20171122113731,RG0018,Entity,,,,HEB GROCERY STORES,,646 SOUTH MAIN,,SAN ANTONIO,TX,78204,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0029
C0030,R20171122113731,RG0018,Entity,,,,FASKEN OIL AND RANCH,,3600 BEE CAVES ROAD,STE 200,AUSTIN,TX,78746,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0030
C0031,R20171122113731,RG0018,Entity,,,,OBMSMG LLC,,250 N. HARTFORD AVE,,COLUMBUS,OH,43222,TECHNOLOGY,,,,R20171122113731-C0031
C0032,R20171122113731,RG0018,Entity,,,,OMNI HOTELS/ BARTON CREEK CONFERENCE CENTER,,4001 MAPLE AVENUE,STE 600,DALLAS,TX,75219,HOSPITALITY,,,,R20171122113731-C0032
C0033,R20171122113731,RG0018,Entity,,,,"TITAN CAPITAL INVESTMENT GROUP, LLC",,401 E. CITY AVE,STE 812,BALA CYNWYD,PA,19004,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0033
C0034,R20171122113731,RG0018,Entity,,,,GOVEIA COMMERCIAL REAL ESTATE,,24855 DEL PRADO,,DANA POINT,CA,92629,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0034
C0035,R20171122113731,RG0018,Entity,,,,HEB/ CHARLES BUTT (HOLDSWORTH CENTER),,646 SOUTH MAIN,,SAN ANTONIO,TX,78204,EDUCATIONAL CENTER,,,,R20171122113731-C0035
C0036,R20171122113731,RG0018,Entity,,,,"183 BLW, LP",,PO BOX 9190,,AUSTIN,TX,78766,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0036
C0037,R20171122113731,RG0018,Entity,,,,"2501 W. BRAKER, L.P.",,1601 MOPAC EXPRESSWAY,STE 175,AUSTIN,TX,78746,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0037
C0038,R20171122113731,RG0018,Entity,,,,ALLEGIANCE MOBILE HEALTH,,501 S. AUSTIN AVE,STE 1310,GEORGETOWN,TX,78626,AMBULATORY CARE,,,,R20171122113731-C0038
C0039,R20171122113731,RG0018,Entity,,,,AUSTIN ACHIEVE SCHOOLS,,5908 MANOR ROAD,,AUSTIN,TX,78723,EDUCATION,,,,R20171122113731-C0039
C0040,R20171122113731,RG0018,Entity,,,,AUSTIN BAPTIST CHURCH,,823 CONGRESS AVE,STE 111,AUSTIN,TX,78701,RELIGIOUS ASSEMBLY,,,,R20171122113731-C0040
C0041,R20171122113731,RG0018,Entity,,,,AUSTIN BOARD OF REALTORS,,4800 SPICEWOOD SPRINGS RD,,AUSTIN,TX,78759,RESIDENTIAL REAL ESTATE ORGANIZATION,,,,R20171122113731-C0041
C0042,R20171122113731,RG0018,Entity,,,,"AUSTIN PARK, LLC",,700 12TH STREET,STE 220,GOLDEN,CO,80401,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0042
C0043,R20171122113731,RG0018,Entity,,,,BLENHEIM CORPORATION,,4716 ST. JOHN'S DR,,DALLAS,TX,75205,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0043
C0044,R20171122113731,RG0018,Entity,,,,BROCK CONSULTING GROUP,,PO BOX 160340,,AUSTIN,TX,78716,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0044
C0045,R20171122113731,RG0018,Entity,,,,"CAPRIDGE PARTNERS, LLC",,823 CONGRESS AVE,,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0045
C0046,R20171122113731,RG0018,Entity,,,,"CVR SHORELINE, L.P.",,1601 S. MOPAC EXPRESSWAY,STE D-175,AUSTIN,TX,78746,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0046
C0047,R20171122113731,RG0018,Entity,,,,"CWS CAPITAL PARTNERS, LLC",,9606 N. MOPAC EXPRESSWAY,STE 500,AUSTIN,TX,78759,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0047
C0048,R20171122113731,RG0018,Entity,,,,DOWNTOWN AUSTIN ALLIANCE,,211 E. 7TH STREET,STE 818,AUSTIN,TX,78701,ADVOCACY ORGANIZATION,,,,R20171122113731-C0048
C0049,R20171122113731,RG0018,Entity,,,,GABLES RESIDENTIAL,,608 AUSTIN CENTER BLVD,,AUSTIN,TX,78751,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0049
C0050,R20171122113731,RG0018,Entity,,,,HELPING HAND HOME FOR CHILDREN,,3804 AVENUE B,,AUSTIN,TX,78751,NON-PROFIT,,,,R20171122113731-C0050
C0051,R20171122113731,RG0018,Entity,,,,HPI REAL ESTATE & SERVICES INVESTMENT,,3600 N. CAPITAL OF TEXAS HWY,"BLDG B, STE 250",AUSTIN,TX,78746,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0051
C0052,R20171122113731,RG0018,Entity,,,,LAMBERT,,1316 S. CONGRESS AVE,,AUSTIN,TX,78704,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0052
C0053,R20171122113731,RG0018,Entity,,,,"MAGELLAN DEVELOPMENT GROUP, LLC",,225 N. COLUMBUS DRIVE,STE 100,CHICAGO,IL,60601,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0053
C0054,R20171122113731,RG0018,Entity,,,,MEREDITH FAMILY REVOCABLE TRUST,,248 ADDIE ROY RD,STE C200,AUSTIN,TX,78746,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0054
C0055,R20171122113731,RG0018,Entity,,,,"P & S INVESTMENTS I, LLC",,8208 LONG CANYON,,AUSTIN,TX,78730,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0055
C0056,R20171122113731,RG0018,Entity,,,,"PARKE PROPERITES I, L.P.",,1411 SLEDGE DRIVE,,AUSTIN,TX,78734,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0056
C0057,R20171122113731,RG0018,Individual,,SCOTT,,PARKER,,4213 HIDDEN CANYON COVE,,AUSTIN,TX,78746,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0057
C0058,R20171122113731,RG0018,Entity,,,,POWERFIN PARTNERS,,100 CONGRESS AVE,17TH FLOOR,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0058
C0059,R20171122113731,RG0018,Entity,,,,RAWSON SAUNDERS SCHOOL,,2614 EXPOSITION BLVD,,AUSTIN,TX,78703,EDUCATION,,,,R20171122113731-C0059
C0060,R20171122113731,RG0018,Entity,,,,REDDEHASE,,715 GOLF CREST LN,,AUSTIN,TX,78734,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0060
C0061,R20171122113731,RG0018,Entity,,,,"REIT MANAGEMENT AND RESEARCH, LLC",,255 WASHINGTON STREET,STE 300,NEWTON,MA,02458,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0061
C0062,R20171122113731,RG0018,Individual,,ROBERT,,RICE,,54 RAINEY ST,#1004,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0062
C0063,R20171122113731,RG0018,Entity,,,,ROBINSON RANCH,,PO BOX 9556,,AUSTIN,TX,78766,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0063
C0064,R20171122113731,RG0018,Entity,,,,RYAN STREET & ASSOCIATES,,2414 EXPOSITION BLVD,STE B-140,AUSTIN,TX,78703,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0064
C0065,R20171122113731,RG0018,Entity,,,,SUCCESS FOODS MANAGEMENT LLC DBA TORCHY'S TACOS,,4501 SPRINGDALE ROAD,,AUSTIN,TX,78723,RESTAURANTS,,,,R20171122113731-C0065
C0066,R20171122113731,RG0018,Entity,,,,THE BROHN GROUP,,1550 TIMOTHY ROAD,STE 201,ATHENS,GA,30606,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0066
C0073,R20171122113731,RG0018,Entity,,,,HYDE PARK BAPTIST CHURCH,,3901 SPEEDWAY,,AUSTIN,TX,78751,RELIGOUS ASSEMBLY,,,,R20171122113731-C0073
C0074,R20171122113731,RG0018,Entity,,,,MAJOR LEAGUE SOCCER (MLS),,420 FIFTH AVENUE,7TH FL,NEW YORK,NY,10018,DEVELOPMENT OF SOCCER STADIUM AND PRACTICE FACILITIES,,,,R20171122113731-C0074
C0075,R20171122113731,RG0018,Entity,,,,HI TECH AUTO GROUP,,3800 SOUTHWEST FREEWAY,STE 300,HOUSTON,TX,77024,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0075
C0076,R20171122113731,RG0018,Entity,,,,MANIFOLD REAL ESTATE,,PO BOX 200463,,AUSTIN,TX,78720,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0076
C0077,R20171122113731,RG0018,Entity,,,,"PRECOURT SPORTS VENTURES, LLC",,1 BLACK & GOLD BLVD,,COLUMBUS,OH,43211,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122113731-C0077
C0001,R20171122114728,RG0057,Individual,,CHRIS,,PACITTI,,300 W. 6TH STREET,STE 2300,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0001
C0002,R20171122114728,RG0057,Entity,,,,"NELSEN PARTNERS, INC",,905 CONGRESS AVE,,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0002
C0003,R20171122114728,RG0057,Entity,,,,KIPP AUSTIN,,8509 FM 969,,AUSTIN,TX,78724,EDUCATION,,,,R20171122114728-C0003
C0004,R20171122114728,RG0057,Individual,,JIM,,GALLEGOS,,5515 BALCONES DRIVE,,AUSTIN,TX,78731,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0004
C0005,R20171122114728,RG0057,Entity,,,,"CIRRUS LOGIC, INC",,800 W. 6TH,,AUSTIN,TX,78701,TECHNOLOGY,,,,R20171122114728-C0005
C0006,R20171122114728,RG0057,Entity,,,,"CARMA TEXAS, INC",,11501 ALTERRA PKWY,STE 100,AUSTIN,TX,78758,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0006
C0007,R20171122114728,RG0057,Entity,,,,"ENDEAVOR REAL ESTATE GROUP, LLC",,500 W. 5TH STREET,STE 700,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0007
C0008,R20171122114728,RG0057,Entity,,,,ORACLE,,9515 TOWNE CENTRE DR.,,SAN DIEGO,CA,92121,SOFTWARE APPLICATIONS,,,,R20171122114728-C0008
C0009,R20171122114728,RG0057,Entity,,,,"QUALICO CR, L.P.",,1440 THE LAKES BLVD,,PFLUGERVILLE,TX,78660,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0009
C0010,R20171122114728,RG0057,Entity,,,,"RYAN COMPANIES, INC.",,111 CONGRESS AVE,STE 1850,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT/ CONSTRUCTION,,,,R20171122114728-C0010
C0011,R20171122114728,RG0057,Entity,,,,"TAYLOR MORRISON OF TEXAS, INC.",,11200 LAKELINE BLVD,STE 150 A,AUSTIN,TX,78717,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0011
C0012,R20171122114728,RG0057,Entity,,,,"YETI COOLER, LLC",,5301 SOUTHWEST PARKWAY,STE 200,AUSTIN,TX,78735,RETAILER,,,,R20171122114728-C0012
C0013,R20171122114728,RG0057,Entity,,,,BRICKMAN,,2630 EXPOSITION BLVD,STE 114,AUSTIN,TX,78703,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0013
C0026,R20171122114728,RG0057,Entity,,,,WHITE LODGING SERVICES CORPORATION,,701 E. 83RD AVE,STE 17,MERRILLVILLE,IN,46410,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0026
C0027,R20171122114728,RG0057,Entity,,,,BARSHOP & OLES COMPANY,,801 CONGRESS AVE,STE 300,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0027
C0028,R20171122114728,RG0057,Entity,,,,"SPEEDY STOP FOOD STORES, LTD",,P.O. BOX 1876,,VICTORIA,TX,77902,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0028
C0029,R20171122114728,RG0057,Entity,,,,HEB GROCERY STORES,,646 SOUTH MAIN,,SAN ANTONIO,TX,78204,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0029
C0030,R20171122114728,RG0057,Entity,,,,FASKEN OIL AND RANCH,,3600 BEE CAVES ROAD,STE 200,AUSTIN,TX,78746,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0030
C0031,R20171122114728,RG0057,Entity,,,,OBMSMG LLC,,250 N. HARTFORD AVE,,COLUMBUS,OH,43222,TECHNOLOGY,,,,R20171122114728-C0031
C0032,R20171122114728,RG0057,Entity,,,,OMNI HOTELS/ BARTON CREEK CONFERENCE CENTER,,4001 MAPLE AVENUE,STE 600,DALLAS,TX,75219,HOSPITALITY,,,,R20171122114728-C0032
C0033,R20171122114728,RG0057,Entity,,,,"TITAN CAPITAL INVESTMENT GROUP, LLC",,401 E. CITY AVE,STE 812,BALA CYNWYD,PA,19004,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0033
C0034,R20171122114728,RG0057,Entity,,,,GOVEIA COMMERCIAL REAL ESTATE,,24855 DEL PRADO,,DANA POINT,CA,92629,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0034
C0035,R20171122114728,RG0057,Entity,,,,HEB/ CHARLES BUTT (HOLDSWORTH CENTER),,646 SOUTH MAIN,,SAN ANTONIO,TX,78204,EDUCATIONAL CENTER,,,,R20171122114728-C0035
C0036,R20171122114728,RG0057,Entity,,,,"183 BLW, LP",,PO BOX 9190,,AUSTIN,TX,78766,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0036
C0037,R20171122114728,RG0057,Entity,,,,"2501 W. BRAKER, L.P.",,1601 MOPAC EXPRESSWAY,STE 175,AUSTIN,TX,78746,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0037
C0038,R20171122114728,RG0057,Entity,,,,ALLEGIANCE MOBILE HEALTH,,501 S. AUSTIN AVE,STE 1310,GEORGETOWN,TX,78626,AMBULATORY CARE,,,,R20171122114728-C0038
C0039,R20171122114728,RG0057,Entity,,,,AUSTIN ACHIEVE SCHOOLS,,5908 MANOR ROAD,,AUSTIN,TX,78723,EDUCATION,,,,R20171122114728-C0039
C0040,R20171122114728,RG0057,Entity,,,,AUSTIN BAPTIST CHURCH,,823 CONGRESS AVE,STE 111,AUSTIN,TX,78701,RELIGIOUS ASSEMBLY,,,,R20171122114728-C0040
C0041,R20171122114728,RG0057,Entity,,,,AUSTIN BOARD OF REALTORS,,4800 SPICEWOOD SPRINGS RD,,AUSTIN,TX,78759,RESIDENTIAL REAL ESTATE ORGANIZATION,,,,R20171122114728-C0041
C0056,R20171122114728,RG0057,Entity,,,,"PARKE PROPERITES I, L.P.",,1411 SLEDGE DRIVE,,AUSTIN,TX,78734,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0056
C0057,R20171122114728,RG0057,Individual,,SCOTT,,PARKER,,4213 HIDDEN CANYON COVE,,AUSTIN,TX,78746,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0057
C0058,R20171122114728,RG0057,Entity,,,,POWERFIN PARTNERS,,100 CONGRESS AVE,17TH FLOOR,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0058
C0059,R20171122114728,RG0057,Entity,,,,RAWSON SAUNDERS SCHOOL,,2614 EXPOSITION BLVD,,AUSTIN,TX,78703,EDUCATION,,,,R20171122114728-C0059
C0001,R20170620093457,RG0091,Entity,,,,"Parkgreen Living, LLC",,800 Gessner,Suite 350,Houston,TX,77024,Land development,,,,R20170620093457-C0001
C0001,R20170710102326,RG0085,Entity,,,,"Allen Harrison Development, LLC",,1800 Augusta,150,Houston,TX,77056,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170710102326-C0001
C0002,R20170710102326,RG0085,Individual,,Daniel,,Carl,,4021 Valley View Road,B,Austin,TX,78704,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170710102326-C0002
C0003,R20170710102326,RG0085,Entity,,,,Cielo Property Group,,823 Congress Avenue,Suite 600,Austin,TX,78701,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170710102326-C0003
C0004,R20170710102326,RG0085,Entity,,,,"Guild Travel, LLC",,611 South Congress,#330,Austin,TX,78701,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170710102326-C0004
C0060,R20171122114728,RG0057,Entity,,,,REDDEHASE,,715 GOLF CREST LN,,AUSTIN,TX,78734,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0060
C0061,R20171122114728,RG0057,Entity,,,,"REIT MANAGEMENT AND RESEARCH, LLC",,255 WASHINGTON STREET,STE 300,NEWTON,MA,02458,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0061
C0062,R20171122114728,RG0057,Individual,,ROBERT,,RICE,,54 RAINEY ST,#1004,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0062
C0064,R20171122114728,RG0057,Entity,,,,RYAN STREET & ASSOCIATES,,2414 EXPOSITION BLVD,STE B-140,AUSTIN,TX,78703,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0064
C0065,R20171122114728,RG0057,Entity,,,,SUCCESS FOODS MANAGEMENT LLC DBA TORCHY'S TACOS,,4501 SPRINGDALE ROAD,,AUSTIN,TX,78723,RESTAURANTS,,,,R20171122114728-C0065
C0066,R20171122114728,RG0057,Entity,,,,THE BROHN GROUP,,1550 TIMOTHY ROAD,STE 201,ATHENS,GA,30606,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0066
C0067,R20171122114728,RG0057,Entity,,,,THE UNIVERSITY OF TEXAS SYSTEM,,201 WEST 7TH STREET,,AUSTIN,TX,78701,HIGHER EDUCATION,,,,R20171122114728-C0067
C0068,R20171122114728,RG0057,Entity,,,,TRAMMELL CROW,,100 CONGRESS AVE,STE 225,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0068
C0069,R20171122114728,RG0057,Entity,,,,"TRAVIS HOTEL GROUP, LLC",,2711 N HASKELL AVE,STE 2800,DALLAS,TX,75204,HOSPITALITY,,,,R20171122114728-C0069
C0070,R20171122114728,RG0057,Entity,,,,"TRINE WOODS, LLC",,13945 U.S. HWY 183 N,STE D-190,AUSTIN,TX,78717,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171122114728-C0070
C0071,R20171122114728,RG0057,Entity,,,,"TRUDY'S TEXAS STAR, INC.",,8133 MESA DR.,#206,AUSTIN,TX,78759,RESTAURANTS,,,,R20171122114728-C0071
C0006,R20171130160530,RG0132,Entity,,,,"CARMA TEXAS, INC",,11501 ALTERRA PKWY,STE 100,AUSTIN,TX,78758,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0006
C0007,R20171130160530,RG0132,Entity,,,,"ENDEAVOR REAL ESTATE GROUP, LLC",,500 W. 5TH STREET,STE 700,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0007
C0008,R20171130160530,RG0132,Entity,,,,ORACLE,,9515 TOWNE CENTRE DR.,,SAN DIEGO,CA,92121,SOFTWARE APPLICATIONS,,,,R20171130160530-C0008
C0012,R20171130160530,RG0132,Entity,,,,"YETI COOLER, LLC",,5301 SOUTHWEST PARKWAY,STE 200,AUSTIN,TX,78735,RETAILER,,,,R20171130160530-C0012
C0013,R20171130160530,RG0132,Entity,,,,BRICKMAN,,2630 EXPOSITION BLVD,STE 114,AUSTIN,TX,78703,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0013
C0014,R20171130160530,RG0132,Entity,,,,CENTURY LAND HOLDINGS LLC,,6500 RIVER PLACE BLVD,,AUSTIN,TX,78730,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0014
C0015,R20171130160530,RG0132,Entity,,,,EURUS 8701 ATRIUM LLC,,7200 N. MOPAC,STE 450,AUSTIN,TX,78731,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0015
C0016,R20171130160530,RG0132,Entity,,,,LINCOLN PROPERTY COMPANY,,2000 MCKINNEY AVE,STE 100,DALLAS,TX,75201,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0016
C0017,R20171130160530,RG0132,Entity,,,,MCHALE,,111 CONGRESS AVE,STE 3000,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0017
C0018,R20171130160530,RG0132,Entity,,,,"MU 15 INVESTMENTS, LTD.",,7200 N. MOPAC,STE 450,AUSTIN,TX,78731,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0018
C0019,R20171130160530,RG0132,Entity,,,,THE KURCEA COMPANY,,7200 N. MOPAC,STE 450,AUSTIN,TX,78731,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0019
C0020,R20171130160530,RG0132,Entity,,,,VELOCITY CREDIT UNION,,1717 W. 6TH STREET,STE 400,AUSTIN,TX,78703,FINANCIAL INSTITUTION,,,,R20171130160530-C0020
C0021,R20171130160530,RG0132,Entity,,,,"REDLEAF HIGHLAND, LLC",,4015 GUADALUPE ST.,,AUSTIN,TX,78751,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0021
C0022,R20171130160530,RG0132,Entity,,,,"SEAMLESS CAPITAL, L.P.",,4407 BEE CAVES RD,STE 421,AUSTIN,TX,78746,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0022
C0023,R20171130160530,RG0132,Entity,,,,STREAM REALTY,,515 CONGRESS AVE,STE 1300,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0023
C0024,R20171130160530,RG0132,Entity,,,,"MVA-916, LLC",,515 CONGRESS AVE,STE 1400,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0024
C0025,R20171130160530,RG0132,Entity,,,,"DAVIS WAYNE FS, LLC",,3821 JUNIPER TRACE,STE 207,AUSTIN,TX,78738,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0025
C0026,R20171130160530,RG0132,Entity,,,,WHITE LODGING SERVICES CORPORATION,,701 E. 83RD AVE,STE 17,MERRILLVILLE,IN,46410,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0026
C0027,R20171130160530,RG0132,Entity,,,,BARSHOP & OLES COMPANY,,801 CONGRESS AVE,STE 300,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0027
C0028,R20171130160530,RG0132,Entity,,,,"SPEEDY STOP FOOD STORES, LTD",,P.O. BOX 1876,,VICTORIA,TX,77902,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0028
C0029,R20171130160530,RG0132,Entity,,,,HEB GROCERY STORES,,646 SOUTH MAIN,,SAN ANTONIO,TX,78204,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0029
C0030,R20171130160530,RG0132,Entity,,,,FASKEN OIL AND RANCH,,3600 BEE CAVES ROAD,STE 200,AUSTIN,TX,78746,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0030
C0032,R20171130160530,RG0132,Entity,,,,OMNI HOTELS/ BARTON CREEK CONFERENCE CENTER,,4001 MAPLE AVENUE,STE 600,DALLAS,TX,75219,HOSPITALITY,,,,R20171130160530-C0032
C0033,R20171130160530,RG0132,Entity,,,,"TITAN CAPITAL INVESTMENT GROUP, LLC",,401 E. CITY AVE,STE 812,BALA CYNWYD,PA,19004,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0033
C0034,R20171130160530,RG0132,Entity,,,,GOVEIA COMMERCIAL REAL ESTATE,,24855 DEL PRADO,,DANA POINT,CA,92629,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0034
