Cluster ID,confidence_score,Start,End,Lobbyist,Client,Industry,ClientAddress,canonical_Client,canonical_ClientAddress,canonical_Lobbyist,canonical_Start,canonical_Industry,canonical_End
869,0.909636452794,2016-01-07,2017-01-06,Amanda Morrow,Trammell Crow Company,Real Estate Development,"100 Congress Avenue, Suite 225
Austin, Texas 78701
(30.263396, -97.744545)",b'trammell crow company',"b'100 congress avenue, suite 225 austin, texas 78701 (30.263622, -97.744452)'",b'paul salda?a',b'2015-01-06',b'real estate development',b'2016-01-06'
997,0.917544441564,2016-01-16,2017-01-15,Leah Bojo,"405 Colorado Holdings, LP",Real Estate Development,"555 E. Lancaster Ave., Ste 100
Radnor, Pennsylvania 19087
(40.039541, -75.365668)","b'405 colorado holdings, lp'","b'555 e. lancaster ave., ste 100 radnor, pennsylvania 19087 (40.039678, -75.366004)'",b'leah bojo',b'2015-11-07',b'real estate development',b'2016-11-06'
131,0.914381538999,2013-01-03,2014-01-03,Nicholas Miller,"Dwyer Realty Companies, Inc.",Land Development,"9900 Highway 290, East
Manor, Texas 78653
(30.337576, -97.600497)","b'dwyer realty companies, inc.'","b'9900 highway 290, east manor, texas 78653 (30.337576, -97.600497)'",b'wm. bray',b'2013-01-03',b'land development',b'2014-01-03'
58,0.937819395747,2015-12-24,2016-12-23,Richard Suttle,Episcopal Theological Seminary of the Southwest,Religious Assembly/Education,"P. O. Box 2247
Austin, Texas 78768
",b'episcopal theological seminary of the southwest',"b'p. o. box 2247 austin, texas 78768'",b'lynn carley',b'2014-01-07',b'religious assembly/education',b'2016-01-06'
1145,,2015-06-13,2016-06-12,Mary Nabers,AT& T,Telecommunications,"712 East Huntland, Room 329
Austin, Texas 78752
(30.330286, -97.706594)",,,,,,
144,0.90997800231,2015-12-24,2016-12-23,Richard Suttle,"P&S Investments I, LLC",Real Estate Investment/ Development,"8208 Long Canyon
Austin, Texas 78730
(30.371556, -97.815159)","b'p&s investments i, llc'","b'8208 long canyon austin, texas 78730'",b'lynn carley',b'2014-01-07',b'real estate investment/ development',b'2016-01-06'
759,0.92232542634,2015-12-24,2016-12-23,Richard Suttle,Taylor Morrison ,Developer,"11200 Lakeline Blvd., Suite 150A
Austin, Texas 78717
(30.480071, -97.797532)",b'taylor morrison',"b'11200 lakeline blvd., suite 150a austin, texas 78717 (30.480081, -97.797585)'",b'richard suttle',b'2016-01-07',b'developer',b'2016-01-06'
931,0.919599,2015-09-12,2016-09-11,John Joseph,Austin Christian Fellowship ,Religious Organization,"6401 River Place Blvd.
Austin, Texas 78730
(30.389977, -97.848218)",b'austin christian fellowship',"b'6401 river place blvd. austin, texas 78730 (30.389904, -97.848234)'",b'john joseph',b'2015-09-12',b'religious organization',b'2016-09-11'
135,0.93712406499,2015-12-24,2016-12-23,Richard Suttle,General Investment and Development Company,Real Estate Investment/Development,"125 High Street, 27th Floor
Boston, Massachusetts 01220
",b'general investment and development company',"b'125 high street, 27th floor boston, massachusetts 01220'",b'lynn carley',b'2014-01-07',b'real estate investment/development',b'2016-01-06'
358,0.880301788449,2011-08-17,2012-08-16,Travis Phillips,The Brick Oven Restaurant ,Property Owner,"1608 West 35th Street
Austin, Texas 78703
(30.307405, -97.751017)",b'the brick oven restaurant',"b'1608 west 35th street austin, texas 78703 (30.307368, -97.750962)'",b'travis phillips',b'2011-08-17',b'property owner',b'2012-08-16'
686,0.921068286354,2016-01-05,2017-01-04,Michael Whellan,Texas Disposal Systems Incorporated,Real Estate Investment/Development,"P.O. Box 17126
Austin, Texas 78760
",b'texas disposal systems',"b'p.o. box 17126 austin, texas 78760'",b'michael whellan',b'2015-01-06',b'waste disposal',b'2016-01-06'
278,0.903125375509,2016-01-09,2017-01-08,Melody Clark,Lyft,Transportation,"2300 Harrison St
San Francisco, California 94110
(37.759642, -122.412564)",b'lyft',"b'2300 harrison st san francisco, california 94110 (37.759642, -122.412564)'",b'jed buie',b'2016-01-05',b'transportation',b'2017-01-04'
775,0.92414175272,2015-04-24,2016-04-23,Nikelle Meade,CMST Development,Developer,"12007 Technology Blvd.
Austin, Texas 78727
(30.431356, -97.761289)",b'cmst development',"b'12007 technology blvd. austin, texas 78727 (30.431316, -97.761316)'",b'alexandra jashinsky',b'2015-06-27',b'developer',b'2016-06-26'
146,0.942312300205,2016-01-07,2017-01-06,Amanda Morrow,"Schneider, James c/o J.R. Schneider Construction ",Private Property Owner,"P.O. Box 50325
Austin, Texas 78763
","b'schneider, james c/o j.r. schneider construction'","b'p.o. box 50325 austin, texas 78763'",b'lynn carley',b'2016-01-07',b'private property owner',b'2016-01-06'
819,0.493317464987,2015-10-23,2016-10-22,"Derlis ""Trey Salinas III",Seton Healthcare,Healthcare Network,"1201 W. 38th St.
Austin, Texas 78705
(30.306168, -97.74525)",b'seton healthcare',"b'1345 philomena st., ste 410 austin, texas 78723 (30.302175, -97.707802)'","b'derlis ""trey salinas iii'",b'2012-07-05',b'healthcare provider',b'2013-07-05'
696,0.927827075124,2015-09-01,2016-08-31,Alice Glasco,D. R. Horton,Zoning,"10700 Pecan Park Blvd. 4th Floor
Austin, Texas 78750
(30.464281, -97.799703)",b'd. r. horton',"b'10700 pecan park blvd. 4th floor austin, texas 78750 (30.464289, -97.799665)'",b'alice glasco',b'2015-09-01',b'zoning',b'2016-08-31'
190,0.895162388682,2012-10-22,2013-10-22,Donald Martin,Don Martin Public Affairs,Public Affairs,"901 Rio Grande, Suite 203
Austin, Texas 78701
(30.273056, -97.748356)",b'don martin public affairs',"b'901 rio grande, suite 203 austin, texas 78701 (30.272744, -97.748457)'",b'donald martin',b'2012-10-22',b'public affairs',b'2013-10-22'
750,0.938231130441,2015-06-27,2016-06-26,Alexandra Jashinsky,V & S Enterprises,Commercial Real Property Management,"P. O. Box 6110
Austin, Texas 78761
",b'v & s enterprises',"b'p. o. box 6110 austin, texas 78761'",b'alison gardner',b'2015-06-27',b'commercial real property management',b'2016-06-26'
771,0.922392618656,2015-06-27,2016-06-26,Alexandra Jashinsky,"Hoomanrad, Navid",Property Owner,"1712 Karen Avenue
Austin, Texas 78757
(30.338484, -97.733161)","b'hoomanrad, navid'","b'1712 karen avenue austin, texas 78757 (30.338496, -97.733186)'",b'alexandra jashinsky',b'2015-06-27',b'property owner',b'2016-06-26'
872,0.901589386993,2013-01-03,2014-01-03,Wm. Bray,"Munson Park, Ltd.",Property Owner/Developer,"100 Congress Avenue, Suite 1540
Austin, Texas 78701
(30.263396, -97.744545)","b'munson park, ltd.'","b'100 congress avenue, suite 1540 austin, texas 78701 (30.263622, -97.744452)'",b'nicholas miller',b'2013-01-03',b'property owner/developer',b'2014-01-03'
725,0.91506956021,2015-08-01,2016-07-31,Jeffrey  Howard,"Art at Bratton's Edge, LLC",Real Estate Development,"421 West 3rd Street
Austin, Texas 78701
(30.266297, -97.747522)","b""art at bratton's edge, llc""","b'421 west 3rd street austin, texas 78701 (30.266297, -97.747522)'",b'jeffrey howard',b'2015-08-01',b'real estate development',b'2016-07-31'
161,0.937775922449,2015-12-24,2016-12-23,Richard Suttle,Austin Quality Schools Collaborative,Public School,"PO Box 163991
Austin, Texas 78716
",b'austin quality schools collaborative',"b'po box 163991 austin, texas 78716'",b'david armbrust',b'2015-01-06',b'public school',b'2016-01-06'
819,0.808186552741,2015-12-24,2016-12-23,Richard Suttle,Seton Healthcare ,Healthcare Provider,"1345 Philomena St., Ste 410
Austin, Texas 78723
(30.302208, -97.707863)",b'seton healthcare',"b'1345 philomena st., ste 410 austin, texas 78723 (30.302175, -97.707802)'","b'derlis ""trey salinas iii'",b'2012-07-05',b'healthcare provider',b'2013-07-05'
10,0.91539881988,2016-01-07,2017-01-06,Lynn Carley,Capitol City Partners,Real Estate Investment/Development,"1717 West 6th Street #445
Austin, Texas 78703
(30.276158, -97.764977)",b'capitol city partners',"b'1717 west 6th street #445 austin, texas 78703 (30.276132, -97.764921)'",b'lynn carley',b'2015-01-06',b'real estate investment/development',b'2016-01-06'
195,0.932467937469,2015-11-07,2016-11-06,Kelan Robinson,"Osten Hall, LLC",Real Estate,"501 N. IH 35
Austin, Texas 78702
(30.264954, -97.734399)","b'osten hall, llc'","b'501 n. ih 35 austin, texas 78702 (30.264954, -97.734399)'",b'leah bojo',b'2015-01-12',b'real estate',b'2016-01-12'
788,0.896455765987,2013-01-03,2014-01-03,Nicholas Miller,"Floresta Properties #1, LLC",Property Owner,"517 West 39th Street
Austin, Texas 78751
(30.303906, -97.736999)","b'floresta properties #1, llc'","b'517 west 39th street austin, texas 78751 (30.303873, -97.736929)'",b'nicholas miller',b'2013-01-03',b'property owner',b'2014-01-03'
48,0.920147674424,2015-12-24,2016-12-23,Richard Suttle,"CRV Shoreline, L.P.",Real Estate Investment/Development,"301 Congress Avenue, Suite 500
Austin, Texas 78701
(30.265358, -97.743798)","b'crv shoreline, l.p.'","b'301 congress avenue, suite 500 austin, texas 78701 (30.265358, -97.743798)'",b'lynn carley',b'2014-01-07',b'real estate investment/development',b'2016-01-06'
501,0.923480709394,2016-03-01,2017-03-01,Richard Szecsy,Texs Aggregates & Concrete Association,Statewide Trade Association,"900 Congress Ave, Ste 200
Austin, Texas 78701
(30.271065, -97.741693)",b'texs aggregates & concrete association',"b'900 congress ave, ste 200 austin, texas 78701 (30.271065, -97.741693)'",b'richard szecsy',b'2014-12-17',b'statewide trade association',b'2015-12-17'
504,0.719568606685,2012-03-09,2013-03-09,Jay Hailey,"RedLeaf Highland, LLC",Real Estate,"4330 Gaines Ranch Loop. Suite 1000
Austin, Texas 78735
(30.242061, -97.815905)","b'redleaf properties, llc'","b'4330 gaines ranch loop. suite 1000 austin, texas 78735'",b'jay hailey',b'2012-03-09',b'real estate',b'2013-03-09'
835,0.889589359363,2016-01-13,2017-01-12,Peter Cesaro,"Rodriguez, Robert A.",Property Owner,"4900 Old Manor Road
Austin, Texas 78723
(30.297856, -97.692135)","b'rodriguez, robert a.'","b'4900 old manor road austin, texas 78723 (30.297901, -97.692076)'",b'wm. bray',b'2013-01-03',b'property owner',b'2014-01-03'
834,0.870193821688,2013-01-03,2014-01-03,Nicholas Miller,"Hillin, Jr., Robert ",Property Owner,"4448F Eck Lane
Austin, Texas 78734
(30.409086, -97.935613)","b'hillin, jr., robert'","b'4448f eck lane austin, texas 78734 (30.407769, -97.934131)'",b'wm. bray',b'2013-01-03',b'property owner',b'2014-01-03'
942,0.91283602847,2013-01-03,2014-01-03,Wm. Bray,"URSTCO GP, Inc","Sales, Business and Rental","6025 Kelsing Cove
Austin, Texas 78735
(30.247962, -97.876388)","b'urstco gp, inc'","b'6025 kelsing cove austin, texas 78735 (30.247962, -97.876388)'",b'nicholas miller',b'2013-01-03',"b'sales, business and rental'",b'2014-01-03'
857,0.888317644596,2013-01-03,2014-01-03,Nicholas Miller,Jack Brown Family III Limited Partnership,Property Owner/Developer,"3415 Northland Drive
Austin, Texas 78731
(30.338006, -97.758096)",b'jack brown family iii limited partnership',"b'3415 northland drive austin, texas 78731 (30.33797, -97.758037)'",b'wm. bray',b'2013-01-03',b'property owner/developer',b'2014-01-03'
755,0.926134312153,2015-06-27,2016-06-26,Alexandra Jashinsky,Falcon Southwest Development Co,Real Estate,"7301 Burnet Road, Ste 102-291
Austin, Texas 78757
(30.349294, -97.735077)",b'falcon southwest development co',"b'7301 burnet road, ste 102-291 austin, texas 78757 (30.349198, -97.735137)'",b'alexandra jashinsky',b'2015-06-27',b'real estate',b'2016-06-26'
127,0.942312,2016-03-14,2017-03-14,Stephen Rye,BDB Ventures ,Residential construction Land Development Code standards,"3571 Far West Boulevard
Austin, Texas
(30.354145, -97.754811)",b'bdb ventures',"b'3571 far west boulevard austin, texas (30.354145, -97.754811)'",b'derek villemez',b'2016-03-14',b'residential construction land development code standards',b'2017-03-14'
60,0.937702662945,2013-01-03,2014-01-03,Wm. Bray,Finley Company,Property Owner,"P. O. Box 2086
Austin, Texas 78768
",b'finley company',"b'p. o. box 2086 austin, texas 78768'",b'wm. bray',b'2013-01-03',b'property owner',b'2014-01-03'
104,0.93687128707,2016-01-20,2017-01-19,David Armbrust            ,Radisson Hotel ,Hotel,"111 East Cesar Chavez at Congress
Austin, Texas 78701
",b'radisson hotel',"b'111 east cesar chavez at congress austin, texas 78701'",b'david armbrust',b'2015-01-06',b'hotel',b'2016-01-06'
793,0.942312300205,2016-02-04,2017-02-03,Anne Clutterbuck,AECOM,Engineers,"400 West 15th Street, Suite 500
Austin, Texas 78701
(30.278024, -97.743199)",b'aecom',"b'400 west 15th street, suite 500 austin, texas 78701 (30.278024, -97.743199)'",b'alexandra jashinsky',b'2015-06-27',b'engineers',b'2016-06-26'
585,0.868710317782,2016-01-07,2017-01-06,Lynn Carley,The Kucera Companies,"Investment, Development, zoning and related activities","7200 North MoPac, Suite 450
Austin, Texas 78731
(30.354335, -97.748176)",b'the kucera companies',"b'7200 north mopac, suite 450 austin, texas 78731 (30.354874, -97.747853)'",b'lynn carley',b'2014-01-07',b'real estate investment/development',b'2016-01-06'
837,0.914628282189,2016-01-07,2017-01-06,Amanda Morrow,"Sayers, Scott",Real Estate Investment/Development,"1800 Nueces
Austin, Texas 78701
(30.281355, -97.744083)","b'sayers, scott'","b'1800 nueces austin, texas 78701 (30.281215, -97.744131)'",b'lynn carley',b'2016-01-07',b'real estate investment/development',b'2016-01-06'
819,0.808186552741,2015-05-16,2016-05-15,Jesus Garza,Seton Healthcare ,Healthcare Provider,"1345 Philomena St., Ste 410
Austin, Texas 78723
(30.302208, -97.707863)",b'seton healthcare',"b'1345 philomena st., ste 410 austin, texas 78723 (30.302175, -97.707802)'","b'derlis ""trey salinas iii'",b'2012-07-05',b'healthcare provider',b'2013-07-05'
46,0.917863070965,2016-01-07,2017-01-06,Lynn Carley,Cypress Real Estate Advisors,Real Estate Investment/Development,"1601 S Mopac Suite 175
Austin, Texas 78746
(30.260904, -97.791789)",b'cypress real estate advisors',"b'1601 s mopac suite 175 austin, texas 78746 (30.261212, -97.791231)'","b'derlis ""trey salinas iii'",b'2016-01-07',b'real estate investment/development',b'2017-01-06'
586,0.784649908543,2015-12-24,2016-12-23,Richard Suttle,Gerald Kucera,Real Estate investment/Development,"7200 N. Mopac Ste 450
Austin, Texas 78731
(30.354335, -97.748176)",b'gerald kucera',"b'7200 north mopac, suite 450 austin, texas 78731 (30.35462616600006, -97.74807693599996)'",b'richard suttle',b'2015-12-24',"b'investment, development, zoning and related activities'",b'2016-12-23'
978,0.942312300205,2015-10-15,2016-10-14,Michele Haussmann         ,A Stella Dog,Real Estate Development,"1109 Shady Lane
Austin, Texas 78721
(30.259997, -97.693196)",b'a stella dog',"b'1109 shady lane austin, texas 78721 (30.259997, -97.693196)'",b'leah bojo',b'2015-10-15',b'real estate development',b'2016-10-14'
913,0.942312300205,2016-02-04,2017-02-03,Alice Myers,Tacala dba Taco Bell,Fast Food,"The Reserve, bldg two, 500 N. Capital of Texas Hwy
Austin, Texas 78746
",b'tacala dba taco bell',"b'the reserve, bldg two, 500 n. capital of texas hwy austin, texas 78746'",b'alice myers',b'2015-02-13',b'fast food',b'2016-02-13'
313,0.853822180858,2015-06-27,2016-06-26,Alexandra Jashinsky,"Oxford Alliance Investments, L.P.",Land Development company,"2700 Via Fortuna Bldg. II, Suite 100
Austin, Texas 78746
(30.252818, -97.800331)","b'oxford alliance investments, lp'","b'2700 via fortuna, building ii, suite 100 austin, texas 78746'",b'nikelle meade',b'2015-06-27',b'land development company',b'2016-06-26'
599,0.919590890408,2015-04-01,2016-03-31,Allen Thrower,"PRJ Development, LLC",Zoning,"3436 Bee Caves Road, Ste 1-122
Austin, Texas 78746
(30.27655, -97.803427)","b'prj development, llc'","b'3436 bee caves road, ste 1-122 austin, texas 78746 (30.27655, -97.803427)'",b'allen thrower',b'2015-04-01',b'zoning',b'2016-03-31'
210,0.677365762847,2015-10-15,2016-10-14,Michele Haussmann         ,Western Rim Investors 2014 - 8 LP,Real Estate,"2505 N. State Highway 360, Suite 800
Grand Prairie, Texas 75050
(32.791512, -97.057971)","b'western rim investment advisors, inc'","b'2505 n state hwy 360, ste 800 grand prairie, texas 75050 (32.997617, -96.998802)'",b'leah bojo',b'2015-01-12',b'real estate',b'2016-01-12'
965,0.859364367448,2015-12-24,2016-12-23,Richard Suttle,"Booth, David",Real Estate investment/ development,"4929 Ranch Road 2222
Austin, Texas 78731
(30.3512, -97.785175)","b'booth, david'","b'4929 ranch road 2222 austin, texas 78731 (30.3513, -97.785099)'",b'david armbrust',b'2015-01-20',b'real estate investment/ development',b'2016-01-06'
135,0.93712406499,2016-01-07,2017-01-06,Lynn Carley,General Investment and Development Company,Real Estate Investment/Development,"125 High Street, 27th Floor
Boston, Massachusetts 01220
",b'general investment and development company',"b'125 high street, 27th floor boston, massachusetts 01220'",b'lynn carley',b'2014-01-07',b'real estate investment/development',b'2016-01-06'
792,0.942312300205,2015-04-24,2016-04-23,Nikelle Meade,"Austin Convention Enterprises, Inc",Convention and Hospitality Management,"4412 Glenwick Lane
Dallas, Texas 75205
(32.847322, -96.810537)","b'austin convention enterprises, inc'","b'4412 glenwick lane dallas, texas 75205 (32.847322, -96.810537)'",b'alexandra jashinsky',b'2015-06-27',b'convention and hospitality management',b'2016-06-26'
930,0.942312300205,2015-07-21,2016-07-20,Pamela Madere,Driveway Austin,Entertainment,"4005 Love Bird Lane
Austin, Texas 78730
(30.366963, -97.862486)",b'driveway austin',"b'4005 love bird lane austin, texas 78730 (30.366963, -97.862486)'",b'john joseph',b'2015-09-12',b'entertainment',b'2016-09-11'
126,0.911800253391,2013-01-03,2014-01-03,Nicholas Miller,"Moritz, Jim/Moritz Properties Incorporated",Property Owner,"3305 Northland Drive, Suite 201
Austin, Texas 78731
(30.336481, -97.755603)","b'moritz, jim/moritz properties incorporated'","b'3305 northland drive, suite 201 austin, texas 78731 (30.336845, -97.756241)'",b'nicholas miller',b'2013-01-03',b'property owner',b'2014-01-03'
112,0.938353029581,2015-04-24,2016-04-23,Nikelle Meade,"Zilker Park Residences Partners, L.P.",Land Development Company,"P.O. Box 684707
Austin, Texas 78768
","b'zilker park residences partners, l.p.'","b'p.o. box 684707 austin, texas 78768'",b'nikelle meade',b'2015-06-27',b'land development company',b'2016-06-26'
631,0.890656203032,2015-08-01,2016-07-31,Jeffrey  Howard,Texas Star Brands,Restaurant Operator,"4600 Mueller Blvd., Suite 1026
Austin, Texas 78723
(30.298756, -97.707278)",b'texas star brands',"b'4600 mueller blvd., suite 1026 austin, texas 78723 (30.298756, -97.707278)'",b'jeffrey howard',b'2015-08-01',b'restaurant operator',b'2016-07-31'
892,0.881750484308,2015-04-01,2016-03-31,Allen Thrower,Greif Yount Partnership,Zoning,"807 E. 31st Street
Austin, Texas 78705
(30.291, -97.729313)",b'greif yount partnership',"b'807 e. 31st street austin, texas 78705 (30.290982, -97.729276)'",b'allen thrower',b'2015-04-01',b'zoning',b'2016-03-31'
65,0.87451146543,2016-01-20,2017-01-19,David Armbrust            ,Simon Property Group,Real Estate Development,"225 West Washington Street
Indianapolis, Indiana 46204
(39.767182, -86.162725)",b'simon property group',"b'225 west washington street indianapolis, indiana 46204 (39.76718, -86.162725)'","b'derlis ""trey salinas iii'",b'2015-01-06',b'real estate development',b'2016-01-06'
561,0.890477925539,2012-04-17,2013-04-17,"Tom ""Smitty Smith",Public Citizen,Non-Profit,"1303 San Antonio
Austin, Texas 78701
(30.276626, -97.744644)",b'public citizen',"b'1303 san antonio austin, texas 78701 (30.276329, -97.744756)'","b'tom ""smitty smith'",b'2012-04-17',b'non-profit',b'2013-04-17'
87,0.51295124029,2016-01-07,2017-01-06,Amanda Morrow,T. Stacy & Associates,Real Estate Development,"823 Congress Avenue, Suite 1111
Austin, Texas 78701
(30.270141, -97.742042)","b'walton stacy office partners iv, l.p.'","b'823 congress avenue, suite 1111 austin, texas 78701 (30.270141, -97.742042)'",b'lynn carley',b'2016-01-07',b'real estate development',b'2016-01-06'
184,0.879391583113,2015-04-24,2016-04-23,Nikelle Meade,Fine Line Diversified Development,Real Estate,"201 Main, Suite 3100
Fort Worth, Texas 76102
(32.756053, -97.332173)",b'fine line diversified development',"b'201 main, suite 3100 fort worth, texas 76102 (32.756449, -97.332429)'",b'donald martin',b'2015-06-27',b'real estate',b'2016-04-23'
154,0.918133297137,2016-01-07,2017-01-06,Amanda Morrow,Urban Outfitters,Real Estate,"5000 South Broad Street
Philadelphia, Pennsylvania 19112
(39.890045, -75.175847)",b'urban outfitters',"b'5000 south broad street philadelphia, pennsylvania 19112 (39.890045, -75.175847)'",b'lynn carley',b'2014-01-07',b'real estate',b'2016-01-06'
808,0.899273626506,2014-07-23,2015-07-23,Kevin Flahive,PSW Real Estate,Real Estate Development,"2003 S. 1st Street
Austin, Texas 78704
(30.245511, -97.757038)",b'psw real estate',"b'2003 s. 1st street austin, texas 78704 (30.245461, -97.757069)'",b'glen coleman',b'2014-07-23',b'real estate development',b'2015-07-23'
868,0.920927782853,2015-07-15,2016-07-14,David Anderson,Crown Castle,Real Estate Development,"695 River Oaks Parkway
San Jose, California 95134
(37.397689, -121.923436)",b'crown castle',"b'695 river oaks parkway san jose, california 95134 (37.397578, -121.923563)'",b'david anderson',b'2015-07-15',b'real estate development',b'2016-07-14'
547,0.888537125928,2015-10-15,2016-10-14,Michele Haussmann         ,The NRP Group,Developer,"200 Concord Plaza, Suite 900
San Antonio, Texas 78216
(29.506315, -98.480016)",b'the nrp group',"b'200 concord plaza, suite 900 san antonio, texas 78216 (29.484703, -98.548949)'",b'nikelle meade',b'2015-06-27',b'developer',b'2016-06-26'
966,0.835313230753,2016-01-20,2017-01-19,David Armbrust            ,Robinson Ranch,"Investment, development, zoning and related activities","P.O. Box 9556
Austin, Texas 78766
",b'robinson ranch',"b'p.o. box 9556 austin, texas 78766'",b'david armbrust',b'2015-01-20',"b'investment, development, zoning and related activities'",b'2016-01-06'
74,0.937944198648,2013-01-03,2014-01-03,Nicholas Miller,Austin Chronicle Corporation,Property Owner,"P.O. Box 49066
Austin, Texas 78765
",b'austin chronicle corporation',"b'p.o. box 49066 austin, texas 78765'",b'wm. bray',b'2013-01-03',b'property owner',b'2014-01-03'
47,0.83181510071,2016-01-07,2017-01-06,Lynn Carley,"Cypress Realty VI Limited Partnership, c/o Cypress Real Estate Advisors",Real Estate Development,"301 Congress Avenue, Suite 1100
Austin, Texas 78701
(30.265358, -97.743798)","b'cypress realty vi limited partnership, c/o cypress real estate advisors'","b'301 congress avenue, suite 500 austin, texas 78701 (30.265358, -97.743798)'",b'lynn carley',b'2015-01-06',b'real estate',b'2016-01-06'
762,0.916842937469,2015-04-24,2016-04-23,Nikelle Meade,"Aguirre, Antolin",Mobile Vending,"7900 Peaceful Hill Lane
Austin, Texas 78748
(30.18124, -97.787739)","b'aguirre, antolin'","b'7900 peaceful hill lane austin, texas 78748 (30.181198, -97.787775)'",b'alexandra jashinsky',b'2015-06-27',b'mobile vending',b'2016-06-26'
991,0.922726597105,2015-11-07,2016-11-06,Kelan Robinson,"Coppell Building, LTD.",Real Estate Development,"19 N. Fazio Way
Spring, Texas 77389
(30.161438, -95.543829)","b'coppell building, ltd.'","b'19 n. fazio way spring, texas 77389 (30.161469, -95.54386)'",b'leah bojo',b'2015-11-07',b'real estate development',b'2016-11-06'
869,0.909636452794,2016-01-07,2017-01-06,Lynn Carley,Trammell Crow Company,Real Estate Development,"100 Congress Avenue, Suite 225
Austin, Texas 78701
(30.263396, -97.744545)",b'trammell crow company',"b'100 congress avenue, suite 225 austin, texas 78701 (30.263622, -97.744452)'",b'paul salda?a',b'2015-01-06',b'real estate development',b'2016-01-06'
686,0.924664421515,2016-01-07,2017-01-06,Amanda Morrow,Texas Disposal Systems,Waste Disposal,"P.O. Box 17126
Austin, Texas 78760
",b'texas disposal systems',"b'p.o. box 17126 austin, texas 78760'",b'michael whellan',b'2015-01-06',b'waste disposal',b'2016-01-06'
841,0.906218943497,2016-01-13,2017-01-12,Peter Cesaro,"South IH-35 Investors, LP",Property Owner,"4131 Spicewood Springs Road, Bldg. C-5
Austin, Texas 78759
(30.370595, -97.755454)","b'south ih-35 investors, lp'","b'4131 spicewood springs road, bldg. c-5 austin, texas 78759 (30.37055, -97.755412)'",b'wm. bray',b'2013-01-03',b'property owner',b'2014-01-03'
728,0.867863804102,2015-08-01,2016-07-31,Jeffrey  Howard,"Castle Hill Management, Inc.",Real Estate Development,"1111 West 11th Street
Austin, Texas 78703
(30.276603, -97.753714)","b'castle hill management, inc.'","b'1111 west 11th street austin, texas 78703 (30.276603, -97.753714)'",b'jeffrey howard',b'2015-08-01',b'real estate development',b'2016-07-31'
992,0.942312300205,2015-10-15,2016-10-14,Michele Haussmann         ,"Pegalo Properties, Inc.",Real Estate Development,"501 North IH-35
Austin, Texas 78702
(30.264954, -97.734399)","b'pegalo properties, inc.'","b'501 north ih-35 austin, texas 78702 (30.264954, -97.734399)'",b'leah bojo',b'2015-11-07',b'real estate development',b'2016-11-06'
73,0.937974323486,2016-01-05,2017-01-04,Michael Whellan,"SXSW Properties, Inc.",Property Owner,"P.O. Box 49066
Austin, Texas 78765
","b'sxsw properties, inc.'","b'p.o. box 49066 austin, texas 78765'",b'michael whellan',b'2013-01-03',b'property owner',b'2014-01-03'
195,0.932467937469,2016-01-16,2017-01-15,Leah Bojo,"Osten Hall, LLC",Real Estate,"501 N. IH 35
Austin, Texas 78702
(30.264954, -97.734399)","b'osten hall, llc'","b'501 n. ih 35 austin, texas 78702 (30.264954, -97.734399)'",b'leah bojo',b'2015-01-12',b'real estate',b'2016-01-12'
659,0.915129289545,2016-01-13,2017-01-12,Rick Triplett,"Twin Oaks Associates, LTD c/o Mr. Joe Jung",Property Owner,"400 East St. Elmo
Austin, Texas 78745
(30.215479, -97.762955)","b'twin oaks associates, ltd c/o mr. joe jung'","b'400 east st. elmo austin, texas 78745'",b'wm. bray',b'2013-01-03',b'property owner',b'2014-01-03'
280,0.942312300205,2016-01-16,2017-01-15,Leah Bojo,"735 Henna, LLC",Real Estate Development,"11130 Jollyville Rd., Ste.101
Austin, Texas 78759
(30.408292, -97.747824)","b'735 henna, llc'","b'11130 jollyville rd., ste.101 austin, texas 78759 (30.408292, -97.747824)'",b'michele haussmann',b'2015-10-15',b'real estate development',b'2016-10-14'
573,0.834677628569,2013-01-03,2014-01-03,Wm. Bray,"Met Center NYCTEX PHASE II, Ltd.",Property Owner,"1135 W. 6th Street, Suite 120
Austin, Texas 78701
(30.272639, -97.75691)","b'met center nyctex phase ii, ltd.'","b'1135 w. 6th street, suite 120 austin, texas 78701 (30.272663, -97.756975)'",b'allen thrower',b'2013-01-03',b'property owner',b'2014-01-03'
456,0.926294573716,2015-04-25,2016-04-24,Jerry Harris,Greater Austin Transportation ,Transportation,"10630 Joseph Clayton Drive
Austin, Texas 78753
(30.369996, -97.67764)",b'greater austin transportation',"b'10630 joseph clayton drive austin, texas 78753 (30.369996, -97.67764)'",b'joe garcia',b'2015-01-08',b'transportation',b'2016-01-08'
502,0.925067543983,2011-05-10,2012-05-09,Leonard Smith,"Theriot, Robert H.",Developer,"6535 Comanche Trail
Austin, Texas 78732
(30.404042, -97.871173)","b'theriot, robert h.'","b'6535 comanche trail austin, texas 78732 (30.404017, -97.871163)'",b'leonard smith',b'2011-05-10',b'developer',b'2012-05-09'
448,0.939532000571,2016-01-09,2017-01-08,Stephen Drenner ,Manchester Financial Group,Real Estate Developement,"One Market Place, 33rd Floor
San Diego, California 92101
",b'manchester financial group',"b'one market place, 33rd floor san diego, california 92101'",b'stephen drenner',b'2015-01-12',b'real estate developement',b'2016-01-12'
